"id","book","book_num","chapter","chapter_num","character","character_words","scene_description","writer","director","imdb_rating","new_scene","scene_id"
12310,"Fire",3,"The Southern Raiders",16,"Katara","You really want to know? Hmm, maybe you could reconquer Ba Sing Se in the name of the Earth King.  Or, I know! You could bring my mother back!","[Cuts to side-view of her and Zuko.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3137
12312,"Fire",3,"The Southern Raiders",16,"Suki","Oops, wrong tent!","[Embarrassed.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3138
12313,"Fire",3,"The Southern Raiders",16,"Zuko","Sorry, do you need to talk to Sokka, too?",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3138
12314,"Fire",3,"The Southern Raiders",16,"Suki","Nope, not me!","[Walks away.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3138
12316,"Fire",3,"The Southern Raiders",16,"Sokka","Well, hello ...  Uh, Zuko! Yes, why would I be expecting anyone different?  So what's on your mind?","[Holding a rose in his mouth, surrounded by lit candles.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3139
12316,"Fire",3,"The Southern Raiders",16,"Sokka","Well, hello ...  Uh, Zuko! Yes, why would I be expecting anyone different?  So what's on your mind?","[Surprised to find Zuko in his tent, destroying the rose in his mouth.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3139
12316,"Fire",3,"The Southern Raiders",16,"Sokka","Well, hello ...  Uh, Zuko! Yes, why would I be expecting anyone different?  So what's on your mind?","[Painfully swallows rose petals and thorns.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3139
12317,"Fire",3,"The Southern Raiders",16,"Zuko","Your sister. She hates me! And I don't know why, but I do care what she thinks of me.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3139
12318,"Fire",3,"The Southern Raiders",16,"Sokka","Nah, she doesn't hate you. Katara doesn't hate anyone. Except maybe some people in the Fire Nation.  No, I mean, uh, not people who are good, but used to be bad. I mean, bad people. Fire Nation people who are still bad, who've never been good and probably won't be, ever!","[His eyes widen as he realizes his mistake.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3139
12319,"Fire",3,"The Southern Raiders",16,"Zuko","Stop. Okay, listen. I know this may seem out of nowhere, but I want you to tell me what happened to your mother.","[Interrupting him.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3139
12320,"Fire",3,"The Southern Raiders",16,"Sokka","What? Why would you want to know that?","[Slightly taken aback.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3139
12321,"Fire",3,"The Southern Raiders",16,"Zuko","Katara mentioned it before when we were imprisoned together in Ba Sing Se, and again just now when she was yelling at me. I think somehow she's connected her anger at that to her anger at me.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3139
12322,"Fire",3,"The Southern Raiders",16,"Sokka","It's not a day I like to remember.","[Sadly.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3139
12324,"Fire",3,"The Southern Raiders",16,"Young Katara","I'm going to find Mom!","[Runs off.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3140
12325,"Fire",3,"The Southern Raiders",16,"Sokka","Many of the warriors had seen the black snow before and they knew what it meant: a Fire Nation raid.  We were badly outnumbered, but somehow, we managed to drive them off. As quickly as they came, they just left.","[Voice-over.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3140
12325,"Fire",3,"The Southern Raiders",16,"Sokka","Many of the warriors had seen the black snow before and they knew what it meant: a Fire Nation raid.  We were badly outnumbered, but somehow, we managed to drive them off. As quickly as they came, they just left.","[A battle scene is depicted of Water Tribe Warriors and Fire Nation soldiers charging and attacking one another.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3140
12327,"Fire",3,"The Southern Raiders",16,"Sokka","I was so relieved when it was over, but that's because I didn't know yet what had happened. I didn't know we had lost our mother.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3141
12328,"Fire",3,"The Southern Raiders",16,"Zuko","Wait. Can you remember any details about the soldiers who raided your village? Like what the lead ship looked like?",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3141
12329,"Fire",3,"The Southern Raiders",16,"Sokka","Yeah ... sea ravens.  The main ship had flags with sea ravens on them.","[Scene shows flashback of three red flags waving in the breeze, bearing sea ravens.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3141
12330,"Fire",3,"The Southern Raiders",16,"Zuko","The symbol of the Southern Raiders. Thanks, Sokka.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3141
12331,"Fire",3,"The Southern Raiders",16,"Sokka","No problem. Thanks for stopping by!  I'd thought he'd never leave.  Suki!","[Urging Zuko hurriedly out of the tent.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3141
12331,"Fire",3,"The Southern Raiders",16,"Sokka","No problem. Thanks for stopping by!  I'd thought he'd never leave.  Suki!","[Zuko leaves.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3141
12331,"Fire",3,"The Southern Raiders",16,"Sokka","No problem. Thanks for stopping by!  I'd thought he'd never leave.  Suki!","[Peaks head out excitedly and whispers.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3141
12333,"Fire",3,"The Southern Raiders",16,"Katara","You look terrible.","[Angrily.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3142
12334,"Fire",3,"The Southern Raiders",16,"Zuko","I waited out here all night.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3142
12335,"Fire",3,"The Southern Raiders",16,"Katara","What do you want?","[Brushing her hair.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3142
12336,"Fire",3,"The Southern Raiders",16,"Zuko","I know who killed your mother,  and I'm going to help you find him.","[She abruptly stops.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3142
12338,"Fire",3,"The Southern Raiders",16,"Katara","I need to borrow Appa.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3143
12339,"Fire",3,"The Southern Raiders",16,"Aang","Why? Is it your turn to take a little field trip with Zuko?","[Jokingly.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3143
12340,"Fire",3,"The Southern Raiders",16,"Katara","Yes, it is.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3143
12341,"Fire",3,"The Southern Raiders",16,"Aang","Oh. What's going on?","[Slightly surprised.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3143
12342,"Fire",3,"The Southern Raiders",16,"Katara","We're going to find the man who took my mother from me.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3143
12344,"Fire",3,"The Southern Raiders",16,"Zuko","Sokka told me the story of what happened. I know who did it and I know how to find him.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3144
12345,"Fire",3,"The Southern Raiders",16,"Aang","Um ... and what exactly do you think this will accomplish?",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3144
12346,"Fire",3,"The Southern Raiders",16,"Katara","Ugh, I knew you wouldn't understand.","[Shakes her head in dismay.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3144
12346,"Fire",3,"The Southern Raiders",16,"Katara","Ugh, I knew you wouldn't understand.","[Begins to walk away.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3144
12347,"Fire",3,"The Southern Raiders",16,"Aang","Wait! Stop! I do understand. You're feeling unbelievable pain and rage. How do think I felt about the sandbenders when they stole Appa? How do you think I felt about the Fire Nation when I found out what happened to my people?",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3144
12348,"Fire",3,"The Southern Raiders",16,"Zuko","She needs this, Aang. This is about getting closure and justice.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3144
12349,"Fire",3,"The Southern Raiders",16,"Aang","I don't think so. I think it's about getting revenge.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3144
12350,"Fire",3,"The Southern Raiders",16,"Katara","Fine, maybe it is! Maybe that's what I need! Maybe that's what he deserves!","[Angrily.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3144
12351,"Fire",3,"The Southern Raiders",16,"Aang","Katara, you sound like Jet.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3144
12352,"Fire",3,"The Southern Raiders",16,"Katara","It's not the same! Jet attacked the innocent. This man, he's a monster.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3144
12353,"Fire",3,"The Southern Raiders",16,"Sokka","Katara, she was my mother, too, but I think Aang might be right.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3144
12354,"Fire",3,"The Southern Raiders",16,"Katara","Then you didn't love her the way I did!",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3144
12355,"Fire",3,"The Southern Raiders",16,"Sokka","Katara!","[Hurt.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3144
12356,"Fire",3,"The Southern Raiders",16,"Aang","The monks used to say that revenge is like a two-headed rat viper. While you watch your enemy go down, you're being poisoned yourself.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3144
12357,"Fire",3,"The Southern Raiders",16,"Zuko","That's cute, but this isn't air temple preschool. It's the real world.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3144
12358,"Fire",3,"The Southern Raiders",16,"Katara","Now that I know he's out there ... now that I know we can find him, I feel like I have no choice.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3144
12359,"Fire",3,"The Southern Raiders",16,"Aang","Katara, you do have a choice: forgiveness.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3144
12360,"Fire",3,"The Southern Raiders",16,"Zuko","That's the same as doing nothing!",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3144
12361,"Fire",3,"The Southern Raiders",16,"Aang","No, it's not. It's easy to do nothing, but it's hard to forgive.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3144
12362,"Fire",3,"The Southern Raiders",16,"Katara","It's not just hard, it's impossible.","[Cuts to overhead shot of the field as she walks away, Zuko following behind.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3144
12364,"Fire",3,"The Southern Raiders",16,"Aang","So you were just gonna take Appa anyway?",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3145
12365,"Fire",3,"The Southern Raiders",16,"Katara","Yes.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3145
12366,"Fire",3,"The Southern Raiders",16,"Aang","It's okay, because I forgive you.  That give you any ideas?","[Pauses.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3145
12367,"Fire",3,"The Southern Raiders",16,"Katara","Don't try to stop us.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3145
12368,"Fire",3,"The Southern Raiders",16,"Aang","I wasn't planning to. This is a journey you need to take. You need to face this man.  But when you do, please don't choose revenge. Let your anger out, and then let it go. Forgive him.","[Katara situates herself on Appa's head.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3145
12369,"Fire",3,"The Southern Raiders",16,"Zuko","Okay, we'll be sure to do that, guru goody-goody.","[Sarcastically.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3145
12369,"Fire",3,"The Southern Raiders",16,"Zuko","Okay, we'll be sure to do that, guru goody-goody.","[Climbs aboard Appa.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3145
12370,"Fire",3,"The Southern Raiders",16,"Katara","Thanks for understanding, Aang. Yip-yip.","[Appa takes flight; Aang and Sokka look up at the departing bison, their backs facing the camera.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3145
12371,"Fire",3,"The Southern Raiders",16,"Sokka","You know, you're pretty wise for a kid.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3145
12372,"Fire",3,"The Southern Raiders",16,"Aang","Thanks, Sokka.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3145
12373,"Fire",3,"The Southern Raiders",16,"Sokka","Usually it's annoying, but right now, I'm impressed.","[Cuts to shot of the two standing together looking up.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3145
12374,"Fire",3,"The Southern Raiders",16,"Aang","I appreciate that.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3145
12375,"Fire",3,"The Southern Raiders",16,"Sokka","So, can I borrow Momo for a week?",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3145
12376,"Fire",3,"The Southern Raiders",16,"Aang","Why do you need Momo?","[Surprised.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3145
12378,"Fire",3,"The Southern Raiders",16,"Zuko","We need to find the Fire Navy communication tower. All the navy's movements are coordinated by messenger hawk. And every tower has to be up to date on where everyone is deployed.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3146
12379,"Fire",3,"The Southern Raiders",16,"Katara","So once we find the communication tower, we bust in and take the information we need.","[Cuts to shot of the communication tower situated on an island in the middle of the ocean; off-camera.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3146
12380,"Fire",3,"The Southern Raiders",16,"Zuko","Not exactly. We need to be stealthy and make sure no one spots us,  otherwise they'll warn the Southern Raiders long before we reach them.","[Voice-over.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3146
12380,"Fire",3,"The Southern Raiders",16,"Zuko","Not exactly. We need to be stealthy and make sure no one spots us,  otherwise they'll warn the Southern Raiders long before we reach them.","[Cuts to shot of the communication tower, the camera panning downward.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3146
12382,"Fire",3,"The Southern Raiders",16,"Zuko","Okay, Southern Raiders.  Bam.  On patrol near Whaletail Island.","[Opens a scroll.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3147
12382,"Fire",3,"The Southern Raiders",16,"Zuko","Okay, Southern Raiders.  Bam.  On patrol near Whaletail Island.","[Points to location on map; off-camera.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3147
12383,"Fire",3,"The Southern Raiders",16,"Katara","Whaletail Island, here we come.","[Cuts to shot of Zuko and Katara looking at the map.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3147
12385,"Fire",3,"The Southern Raiders",16,"Zuko","You should get some rest. We'll be there in a few hours. You'll need all your strength.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3148
12386,"Fire",3,"The Southern Raiders",16,"Katara","Oh, don't you worry about my strength. I have plenty. I'm not the helpless little girl I was when they came.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3148
12388,"Fire",3,"The Southern Raiders",16,"Young Katara","I'm going to find Mom.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3149
12390,"Fire",3,"The Southern Raiders",16,"Young Katara","Mom!",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3150
12392,"Fire",3,"The Southern Raiders",16,"Kya","Just let her go and I'll give you the information you want.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3151
12393,"Fire",3,"The Southern Raiders",16,"Yon Rha","You heard your mother. Get out of here!",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3151
12394,"Fire",3,"The Southern Raiders",16,"Young Katara","Mommy, I'm scared.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3151
12395,"Fire",3,"The Southern Raiders",16,"Kya","Go find your dad, sweetie. I'll handle this.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3151
12397,"Fire",3,"The Southern Raiders",16,"Katara","I ran as fast as I could.","[Voice-over.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3152
12398,"Fire",3,"The Southern Raiders",16,"Young Katara","Dad, Dad! Please, I think Mom's in trouble! There's a man in our house!","[Arrives to where her father is battling Fire Nation soldiers.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3152
12399,"Fire",3,"The Southern Raiders",16,"Hakoda","Kya!",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3152
12401,"Fire",3,"The Southern Raiders",16,"Katara","But we were too late. When we got there, the man was gone.  And so was she.","[Voice begins breaking.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3153
12402,"Fire",3,"The Southern Raiders",16,"Zuko","Your mother was a brave woman.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3153
12403,"Fire",3,"The Southern Raiders",16,"Katara","I know.","[Clutches her necklace.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3153
12405,"Fire",3,"The Southern Raiders",16,"Zuko","There!  See those sea raven flags?  It's the Southern Raiders.","[Katara looks up.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3154
12405,"Fire",3,"The Southern Raiders",16,"Zuko","There!  See those sea raven flags?  It's the Southern Raiders.","[Tosses the telescope to Katara.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3154
12406,"Fire",3,"The Southern Raiders",16,"Katara","Let's do this.","[Determined.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3154
12408,"Fire",3,"The Southern Raiders",16,"Soldier","So there I was, and I was like, 'You know ...'",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3155
12410,"Fire",3,"The Southern Raiders",16,"Zuko","This is it, Katara. Are you ready to face him?",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3156
12412,"Fire",3,"The Southern Raiders",16,"Southern Raiders commander","Who are you?",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3157
12413,"Fire",3,"The Southern Raiders",16,"Zuko","You don't remember her? You will soon, trust me.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3157
12415,"Fire",3,"The Southern Raiders",16,"Southern Raiders commander","What's ...  happening to me?","[He attempts to control his arm which bends about uncontrollably.]","Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3158
12417,"Fire",3,"The Southern Raiders",16,"Zuko","Think back. Think back to your last raid on the Southern Water Tribe.",NA,"Elizabeth Welch Ehasz","Joaquim Dos Santos",8.9,0,3159
